intersection_id,tollgate_id,starting_time,travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,week,hour,minute
A,2,2016-07-19 20:40:00,64.16,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,20,40
A,2,2016-07-19 21:00:00,68.48,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,0
A,2,2016-07-19 21:20:00,59.09,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,20
A,2,2016-07-19 21:40:00,51.18,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,40
A,2,2016-07-19 22:00:00,46.09,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,22,0
A,2,2016-07-19 22:20:00,91.85,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,22,20
A,3,2016-07-19 19:40:00,128.92,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,19,40
A,3,2016-07-19 20:00:00,113.02,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,20,0
A,3,2016-07-19 20:20:00,105.55,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,20,20
A,3,2016-07-19 20:40:00,106.33,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,20,40
A,3,2016-07-19 21:00:00,115.59,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,0
A,3,2016-07-19 21:20:00,106.2,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,20
A,3,2016-07-19 22:00:00,141.25,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,22,0
A,3,2016-07-19 22:20:00,87.91,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,22,20
B,1,2016-07-19 19:40:00,115.0,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,19,40
B,1,2016-07-19 20:00:00,128.65,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,20,0
B,1,2016-07-19 21:00:00,134.46,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,0
B,1,2016-07-19 21:20:00,155.63,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,20
B,1,2016-07-19 21:40:00,129.93,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,40
B,3,2016-07-19 19:40:00,209.49,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,19,40
B,3,2016-07-19 20:00:00,112.26,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,20,0
B,3,2016-07-19 20:40:00,96.82,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,20,40
B,3,2016-07-19 21:20:00,133.02,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,20
B,3,2016-07-19 21:40:00,96.96,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,40
B,3,2016-07-19 22:00:00,149.32,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,22,0
B,3,2016-07-19 22:20:00,100.55,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,22,20
C,1,2016-07-19 20:00:00,164.91,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,20,0
C,3,2016-07-19 20:20:00,265.64,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,20,20
C,3,2016-07-19 21:00:00,184.96,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,0
C,3,2016-07-19 21:40:00,185.62,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,21,40
A,2,2016-07-19 22:40:00,47.02,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,22,40
A,2,2016-07-19 23:00:00,54.59,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,23,0
A,2,2016-07-19 23:20:00,84.37,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,23,20
A,2,2016-07-19 23:40:00,67.96,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,23,40
A,2,2016-07-20 00:20:00,37.89,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,3,0,20
A,2,2016-07-20 00:40:00,83.66,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,3,0,40
A,2,2016-07-20 01:00:00,57.64,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,3,1,0
A,2,2016-07-20 01:20:00,58.62,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,3,1,20
A,3,2016-07-19 23:40:00,85.08,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,23,40
A,3,2016-07-20 00:00:00,81.05,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,3,0,0
A,3,2016-07-20 00:20:00,62.65,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,3,0,20
A,3,2016-07-20 01:20:00,93.17,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,3,1,20
B,3,2016-07-19 23:00:00,97.07,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,23,0
B,3,2016-07-19 23:40:00,121.11,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,23,40
B,3,2016-07-20 01:00:00,93.17,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,3,1,0
C,1,2016-07-19 22:40:00,283.51,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,22,40
C,1,2016-07-20 01:20:00,135.02,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,3,1,20
C,3,2016-07-19 23:20:00,285.82,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,23,20
A,2,2016-07-20 01:40:00,40.75,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,1,40
A,2,2016-07-20 02:00:00,49.12,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,2,0
A,2,2016-07-20 02:20:00,18.68,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,2,20
A,2,2016-07-20 02:40:00,33.89,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,2,40
A,2,2016-07-20 03:00:00,60.67,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,3,0
A,2,2016-07-20 03:20:00,18.59,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,3,20
A,2,2016-07-20 03:40:00,100.71,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,3,40
A,2,2016-07-20 04:00:00,105.65,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,4,0
A,2,2016-07-20 04:20:00,64.32,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,4,20
A,3,2016-07-20 01:40:00,107.08,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,1,40
A,3,2016-07-20 02:20:00,82.09,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,2,20
A,3,2016-07-20 03:20:00,99.87,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,3,20
A,3,2016-07-20 04:00:00,144.06,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,4,0
A,3,2016-07-20 04:20:00,77.24,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,4,20
B,1,2016-07-20 02:40:00,88.45,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,2,40
B,3,2016-07-20 01:40:00,33.25,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,1,40
B,3,2016-07-20 02:20:00,127.48,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,2,20
B,3,2016-07-20 02:40:00,157.13,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,2,40
B,3,2016-07-20 03:00:00,125.75,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,3,0
B,3,2016-07-20 03:20:00,104.71,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,3,20
B,3,2016-07-20 03:40:00,148.14,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,3,40
B,3,2016-07-20 04:00:00,113.72,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,4,0
B,3,2016-07-20 04:20:00,129.63,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,4,20
C,1,2016-07-20 03:00:00,185.46,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,3,3,0
A,2,2016-07-20 04:40:00,49.4,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,4,40
A,2,2016-07-20 05:00:00,49.76,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,5,0
A,2,2016-07-20 05:20:00,57.67,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,5,20
A,2,2016-07-20 05:40:00,46.2,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,5,40
A,2,2016-07-20 06:00:00,44.1,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,0
A,2,2016-07-20 06:20:00,59.87,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,20
A,2,2016-07-20 06:40:00,88.82,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,40
A,2,2016-07-20 07:00:00,77.85,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,0
A,2,2016-07-20 07:20:00,94.92,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,20
A,3,2016-07-20 05:20:00,99.32,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,5,20
A,3,2016-07-20 05:40:00,151.55,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,5,40
A,3,2016-07-20 06:00:00,97.48,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,0
A,3,2016-07-20 06:40:00,81.85,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,40
A,3,2016-07-20 07:00:00,142.06,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,0
A,3,2016-07-20 07:20:00,138.41,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,20
B,1,2016-07-20 06:00:00,122.68,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,0
B,1,2016-07-20 06:20:00,67.35,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,20
B,1,2016-07-20 06:40:00,179.51,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,40
B,1,2016-07-20 07:00:00,137.82,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,0
B,1,2016-07-20 07:20:00,98.2,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,20
B,3,2016-07-20 04:40:00,59.88,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,4,40
B,3,2016-07-20 06:00:00,112.36,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,0
B,3,2016-07-20 06:20:00,386.44,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,20
B,3,2016-07-20 06:40:00,130.59,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,6,40
B,3,2016-07-20 07:00:00,122.35,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,0
B,3,2016-07-20 07:20:00,133.2,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,20
C,1,2016-07-20 07:00:00,280.71,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,0
C,3,2016-07-20 04:40:00,164.88,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,4,40
C,3,2016-07-20 05:40:00,125.32,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,5,40
C,3,2016-07-20 07:00:00,223.97,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,0
C,3,2016-07-20 07:20:00,424.79,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,3,7,20
A,2,2016-07-20 07:40:00,73.68,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,7,40
A,2,2016-07-20 08:00:00,61.01,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,0
A,2,2016-07-20 08:20:00,332.16,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,20
A,2,2016-07-20 08:40:00,51.0,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,40
A,2,2016-07-20 09:00:00,44.94,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,0
A,2,2016-07-20 09:40:00,23.3,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,40
A,2,2016-07-20 10:00:00,341.79,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,10,0
A,2,2016-07-20 10:20:00,70.14,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,10,20
A,3,2016-07-20 07:40:00,128.13,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,7,40
A,3,2016-07-20 08:00:00,140.36,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,0
A,3,2016-07-20 08:20:00,192.68,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,20
A,3,2016-07-20 08:40:00,276.98,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,40
A,3,2016-07-20 09:00:00,242.86,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,0
A,3,2016-07-20 09:20:00,269.83,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,20
A,3,2016-07-20 09:40:00,250.81,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,40
A,3,2016-07-20 10:00:00,175.94,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,10,0
A,3,2016-07-20 10:20:00,118.92,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,10,20
B,1,2016-07-20 07:40:00,94.11,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,7,40
B,1,2016-07-20 08:00:00,212.31,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,0
B,1,2016-07-20 09:00:00,151.44,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,0
B,1,2016-07-20 09:20:00,115.11,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,20
B,1,2016-07-20 09:40:00,155.4,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,40
B,1,2016-07-20 10:00:00,107.35,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,10,0
B,3,2016-07-20 07:40:00,137.98,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,7,40
B,3,2016-07-20 08:00:00,182.66,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,0
B,3,2016-07-20 08:20:00,127.68,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,20
B,3,2016-07-20 08:40:00,134.42,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,40
B,3,2016-07-20 09:00:00,114.74,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,0
B,3,2016-07-20 09:20:00,142.06,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,20
B,3,2016-07-20 09:40:00,170.11,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,40
B,3,2016-07-20 10:20:00,146.52,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,10,20
C,1,2016-07-20 07:40:00,130.56,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,7,40
C,1,2016-07-20 08:00:00,237.4,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,0
C,1,2016-07-20 08:20:00,305.51,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,20
C,1,2016-07-20 08:40:00,152.86,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,40
C,1,2016-07-20 09:00:00,276.13,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,0
C,1,2016-07-20 09:20:00,199.87,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,20
C,1,2016-07-20 09:40:00,171.96,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,40
C,1,2016-07-20 10:00:00,228.74,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,10,0
C,3,2016-07-20 07:40:00,175.09,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,7,40
C,3,2016-07-20 08:00:00,155.16,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,0
C,3,2016-07-20 08:20:00,273.14,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,20
C,3,2016-07-20 08:40:00,229.15,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,8,40
C,3,2016-07-20 09:40:00,102.43,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,9,40
C,3,2016-07-20 10:00:00,221.42,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,3,10,0
A,2,2016-07-20 10:40:00,90.17,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,10,40
A,2,2016-07-20 11:00:00,49.45,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,0
A,2,2016-07-20 11:20:00,46.64,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,20
A,2,2016-07-20 11:40:00,60.48,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,40
A,2,2016-07-20 12:00:00,53.99,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,0
A,2,2016-07-20 12:20:00,49.55,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,20
A,2,2016-07-20 12:40:00,55.28,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,40
A,2,2016-07-20 13:00:00,81.49,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,13,0
A,2,2016-07-20 13:20:00,50.82,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,13,20
A,3,2016-07-20 10:40:00,127.88,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,10,40
A,3,2016-07-20 11:00:00,89.52,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,0
A,3,2016-07-20 11:20:00,143.12,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,20
A,3,2016-07-20 11:40:00,107.66,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,40
A,3,2016-07-20 12:00:00,105.16,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,0
A,3,2016-07-20 12:20:00,109.57,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,20
A,3,2016-07-20 12:40:00,129.93,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,40
A,3,2016-07-20 13:00:00,97.96,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,13,0
A,3,2016-07-20 13:20:00,128.07,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,13,20
B,1,2016-07-20 11:00:00,102.92,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,0
B,1,2016-07-20 11:40:00,98.2,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,40
B,1,2016-07-20 12:20:00,91.31,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,20
B,1,2016-07-20 13:00:00,162.35,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,13,0
B,3,2016-07-20 10:40:00,119.25,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,10,40
B,3,2016-07-20 11:00:00,126.26,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,0
B,3,2016-07-20 11:20:00,157.7,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,20
B,3,2016-07-20 11:40:00,80.52,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,40
B,3,2016-07-20 12:00:00,111.79,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,0
B,3,2016-07-20 12:20:00,47.27,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,20
B,3,2016-07-20 12:40:00,82.82,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,40
B,3,2016-07-20 13:00:00,117.0,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,13,0
B,3,2016-07-20 13:20:00,65.45,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,13,20
C,1,2016-07-20 10:40:00,168.86,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,10,40
C,1,2016-07-20 11:00:00,122.63,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,0
C,1,2016-07-20 11:20:00,117.66,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,20
C,1,2016-07-20 12:00:00,187.53,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,0
C,1,2016-07-20 12:20:00,161.44,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,20
C,1,2016-07-20 12:40:00,158.82,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,40
C,1,2016-07-20 13:20:00,147.59,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,13,20
C,3,2016-07-20 10:40:00,150.61,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,10,40
C,3,2016-07-20 11:00:00,248.62,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,0
C,3,2016-07-20 11:20:00,202.93,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,20
C,3,2016-07-20 11:40:00,111.24,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,11,40
C,3,2016-07-20 12:20:00,196.63,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,12,20
C,3,2016-07-20 13:00:00,226.95,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,3,13,0
A,2,2016-07-20 13:40:00,73.5,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,13,40
A,2,2016-07-20 14:00:00,66.64,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,0
A,2,2016-07-20 14:20:00,57.33,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,20
A,2,2016-07-20 14:40:00,53.57,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,40
A,2,2016-07-20 15:00:00,62.18,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,0
A,2,2016-07-20 15:20:00,64.33,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,20
A,2,2016-07-20 15:40:00,70.33,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,40
A,2,2016-07-20 16:00:00,67.11,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,0
A,2,2016-07-20 16:20:00,82.79,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,20
A,3,2016-07-20 13:40:00,99.35,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,13,40
A,3,2016-07-20 14:00:00,115.73,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,0
A,3,2016-07-20 14:40:00,141.36,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,40
A,3,2016-07-20 15:00:00,129.46,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,0
A,3,2016-07-20 15:20:00,77.27,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,20
A,3,2016-07-20 15:40:00,116.61,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,40
A,3,2016-07-20 16:00:00,87.68,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,0
A,3,2016-07-20 16:20:00,126.26,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,20
B,1,2016-07-20 13:40:00,231.91,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,13,40
B,1,2016-07-20 14:00:00,155.33,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,0
B,1,2016-07-20 14:20:00,159.89,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,20
B,1,2016-07-20 14:40:00,215.22,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,40
B,1,2016-07-20 15:00:00,146.8,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,0
B,1,2016-07-20 16:00:00,144.83,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,0
B,3,2016-07-20 13:40:00,127.1,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,13,40
B,3,2016-07-20 14:00:00,95.36,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,0
B,3,2016-07-20 14:40:00,128.78,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,40
B,3,2016-07-20 15:00:00,54.22,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,0
B,3,2016-07-20 15:20:00,134.65,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,20
B,3,2016-07-20 15:40:00,174.75,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,40
B,3,2016-07-20 16:00:00,130.68,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,0
B,3,2016-07-20 16:20:00,98.28,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,20
C,1,2016-07-20 13:40:00,154.89,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,13,40
C,1,2016-07-20 14:20:00,105.8,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,20
C,1,2016-07-20 14:40:00,211.53,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,40
C,1,2016-07-20 15:00:00,179.21,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,0
C,1,2016-07-20 15:20:00,166.11,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,20
C,1,2016-07-20 15:40:00,215.74,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,40
C,1,2016-07-20 16:00:00,105.2,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,0
C,1,2016-07-20 16:20:00,215.61,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,20
C,3,2016-07-20 13:40:00,164.01,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,13,40
C,3,2016-07-20 14:00:00,203.2,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,0
C,3,2016-07-20 14:20:00,186.64,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,20
C,3,2016-07-20 14:40:00,246.2,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,14,40
C,3,2016-07-20 15:20:00,203.75,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,15,20
C,3,2016-07-20 16:00:00,159.47,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,0
C,3,2016-07-20 16:20:00,313.93,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,3,16,20
A,2,2016-07-20 16:40:00,52.87,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,3,16,40
A,2,2016-07-20 17:00:00,50.17,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,3,17,0
A,2,2016-07-20 17:20:00,81.35,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,3,17,20
A,2,2016-07-20 17:40:00,75.48,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,3,17,40
A,2,2016-07-20 18:00:00,67.89,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,3,18,0
A,2,2016-07-20 18:20:00,85.1,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,3,18,20
A,2,2016-07-20 18:40:00,78.33,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,3,18,40
A,2,2016-07-20 19:00:00,93.49,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,3,19,0
